NAMES,SMILES,VALUE
C1490_A0337,CCCCN(C)C(=O)[O-].CN(C)C(=[NH2+])N(C)C,54
C2022_A0340,CCCCCCCCCCCCCCCC[N+](C)(C)C.Cc1cc(Cl)ccc1OCC(=O)[O-],57
C2022_A0341,CCCCCCCCCCCCCCCC[N+](C)(C)C.O=C([O-])COc1ccc(Cl)cc1Cl,74
C2022_A0342,CCCCCCCCCCCCCCCC[N+](C)(C)C.COc1c(Cl)ccc(Cl)c1C(=O)[O-],101
C2023_A0340,CCCCCCCCCCCCCCCCCC[N+](C)(C)C.Cc1cc(Cl)ccc1OCC(=O)[O-],68
C2023_A0341,CCCCCCCCCCCCCCCCCC[N+](C)(C)C.O=C([O-])COc1ccc(Cl)cc1Cl,55
C2023_A0342,CCCCCCCCCCCCCCCCCC[N+](C)(C)C.COc1c(Cl)ccc(Cl)c1C(=O)[O-],76
C2024_A0340,CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C.Cc1cc(Cl)ccc1OCC(=O)[O-],63
C2024_A0341,CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C.O=C([O-])COc1ccc(Cl)cc1Cl,61
C2024_A0342,CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C.COc1c(Cl)ccc(Cl)c1C(=O)[O-],72
C0639_A0027,C=Cn1cc[n+](CC)c1.O=S(=O)(F)[N-]S(=O)(=O)F,-23
C0316_A0027,C=CCn1cc[n+](C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,-3
C0639_A0048,C=Cn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4
C2030_A0079,NC(N)=[NH2+].O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,186
C2031_A0020,CCCCCCCCC[n+]1cccnc1.F[B-](F)(F)F,48
C2032_A0048,C[n+]1cccnc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-58
C2033_A0048,CC[n+]1cccnc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,47
C2031_A0048,CCCCCCCCC[n+]1cccnc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-52
C1199_A0326,CCCC[P+](CCCC)(CCCC)CCCC.COc1cc(C=CC(=O)[O-])ccc1O,115
C0297_A0326,CCCC[N+](CCCC)(CCCC)CCCC.COc1cc(C=CC(=O)[O-])ccc1O,119
C1199_A0344,CCCC[P+](CCCC)(CCCC)CCCC.O=C([O-])C=Cc1ccc(O)cc1,145
C0297_A0344,CCCC[N+](CCCC)(CCCC)CCCC.O=C([O-])C=Cc1ccc(O)cc1,150
C0231_A0345,Br[Al-](Br)(Br)Br.CCC[N+](C)(C)CC,17
C0156_A0345,Br[Al-](Br)(Br)Br.CCCC[N+](C)(C)CCC,65
C0981_A0345,Br[Al-](Br)(Br)Br.CCCC[N+](C)(CC)CC,91
C1488_A0345,Br[Al-](Br)(Br)Br.CCCCC[N+](CC)(CC)CC,47
C0161_A0345,Br[Al-](Br)(Br)Br.CCCCC[P+](CC)(CC)CC,35
C0315_A0067,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,9
C0152_A0067,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,6
C0411_A0067,C[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,133
C1119_A0048,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,33
C1288_A0020,CCCC[n+]1ccccc1C.F[B-](F)(F)F,28
C0460_A0114,CCCCCCCCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,10
C1289_A0084,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,30
C1187_A0048,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1
C2097_A0090,O=[N+]([O-])[O-].c1ccc2c(c1)CCC[NH2+]2,123
C2038_A0069,CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCCC.[I-],100
C0234_A0051,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[O-][Cl+3]([O-])([O-])[O-],110
C0565_A0069,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.[I-],123
C0832_A0015,CCCCC[N+](CCCCC)(CCCCC)CCCCC.N#C[S-],50
C2039_A0090,CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.O=[N+]([O-])[O-],72
C0297_A0004,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],122
C0297_A0090,CCCC[N+](CCCC)(CCCC)CCCC.O=[N+]([O-])[O-],119
C0832_A0004,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],103
C0297_A0033,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],41
C0234_A0020,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.F[B-](F)(F)F,94
C0234_A0090,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.O=[N+]([O-])[O-],72
C2038_A0051,CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCCC.[O-][Cl+3]([O-])([O-])[O-],105
C0565_A0051,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.[O-][Cl+3]([O-])([O-])[O-],126
C0234_A0004,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],104
C2039_A0069,CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[I-],98
C2039_A0004,CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],108
C0565_A0004,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.[Br-],96
C2040_A0004,CCCC[N+](CCC(C)C)(CCC(C)C)CCC(C)C.[Br-],122
C0832_A0090,CCCCC[N+](CCCCC)(CCCCC)CCCCC.O=[N+]([O-])[O-],114
C2039_A0051,CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[O-][Cl+3]([O-])([O-])[O-],103
C2041_A0048,C[NH+](C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,84
C1550_A0004,CCC[N+](C)(C)CCO.[Br-],99
C1560_A0004,CCCC[N+](C)(C)CCO.[Br-],86
C1537_A0004,CCCCCC[N+](C)(C)CCO.[Br-],82
C1199_A0054,CCCC[P+](CCCC)(CCCC)CCCC.CS(=O)(=O)[O-],62
C1309_A0030,CCCCCC[n+]1cccc(C)c1.Cc1ccc(S(=O)(=O)[O-])cc1,56
C0460_A0083,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,-37
C0460_A0011,CC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,60
C0460_A0030,CC[n+]1ccn(C)c1.Cc1ccc(S(=O)(=O)[O-])cc1,50
C0290_A0033,CCCCCCCC[n+]1ccn(C)c1.[Cl-],12
C1683_A0064,CCCCCCCCCC(=O)OCC[N+](C)(C)COCCCCC.O=C([O-])C(F)(F)F,7
C2043_A0056,CCCCCCCCCCCOC[N+](C)(C)CCO.N#C[N-]C#N,10
C0514_A0090,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.O=[N+]([O-])[O-],32
C0064_A0048,CCn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-11
C0845_A0030,CCCC[n+]1ccc(C)cc1.Cc1ccc(S(=O)(=O)[O-])cc1,52
C0845_A0048,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,18
C2044_A0030,Cc1cc(C)[nH+]c(C)c1.Cc1ccc(S(=O)(=O)[O-])cc1,131
C1289_A0030,CCCC[n+]1cccc(C)c1.Cc1ccc(S(=O)(=O)[O-])cc1,51
C0067_A0030,Cc1cc[n+](C)cc1.Cc1ccc(S(=O)(=O)[O-])cc1,152
C1604_A0048,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,44
C0871_A0048,CC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,85
C0137_A0015,CCCC[N+]1(C)CCCCC1.N#C[S-],31
C1309_A0084,CCCCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,65
C0315_A0015,CCCC[N+]1(C)CCCC1.N#C[S-],22
C2045_A0051,Nc1[nH]nn[n+]1N.[O-][Cl+3]([O-])([O-])[O-],128
C2046_A0011,C[NH+]1C=CN(CCCc2ccccc2)C1.F[P-](F)(F)(F)(F)F,52
C2047_A0048,C[NH+]1C=CN(CCc2ccccc2)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,37
C2046_A0048,C[NH+]1C=CN(CCCc2ccccc2)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,48
C2047_A0011,C[NH+]1C=CN(CCc2ccccc2)C1.F[P-](F)(F)(F)(F)F,103
C0505_A0044,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],-4
C0961_A0090,CN1N=N[NH+](N)C1N.O=[N+]([O-])[O-],121
C0315_A0071,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,4
C0162_A0048,CCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,25
C1490_A0064,CN(C)C(=[NH2+])N(C)C.O=C([O-])C(F)(F)F,42
C1490_A0084,CN(C)C(=[NH2+])N(C)C.O=S(=O)([O-])C(F)(F)F,41
C1490_A0121,CC(O)C(=O)[O-].CN(C)C(=[NH2+])N(C)C,-50
C1199_A0260,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC,26
C0597_A0044,CC[N+](C)(CC)CC.COS(=O)(=O)[O-],33
C1758_A0083,CCCC[N+]1(CC)CCCC1.CCOS(=O)(=O)[O-],53
C0876_A0083,CCOS(=O)(=O)[O-].CC[N+]1(C)CCCC1,25
C1166_A0017,CC[NH2+]CC.O=S(=O)([O-])O,81
C2041_A0017,C[NH+](C)C.O=S(=O)([O-])O,129
C2041_A0012,C[NH+](C)C.O=P([O-])(O)O,116
C0449_A0120,O=C([O-])CO.[NH3+]CCO,106
C0505_A0017,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,29
C0290_A0048,CCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-23
C1428_A0020,C[NH2+]C.F[B-](F)(F)F,102
C1098_A0033,CCCC[n+]1ccn(C)c1C.[Cl-],93
C1867_A0048,CCC[N+](C)(CCC)CCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,46
C2049_A0048,CCC[NH+]1C(C)=CC(C)N1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,17
C2050_A0085,CC[NH+]1C=CN(C)C1.Cl[Al-](Cl)(Cl)Cl,6
C2051_A0073,C[NH+](C)N.[N-]=[N+]=[N-],38
C0315_A0117,CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N,20
C2050_A0055,CC[NH+]1C=CN(C)C1.N#C[C-](C#N)C#N,-9
C0315_A0055,CCCC[N+]1(C)CCCC1.N#C[C-](C#N)C#N,-7
C1226_A0346,CCCCCCCC[N+](CC)(CC)CC.F[Sb-](F)(F)(F)(F)F,74
C0062_A0048,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,30
C1324_A0048,CCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0
C0062_A0056,CC[n+]1ccccc1.N#C[N-]C#N,-33
C0203_A0056,CCC[n+]1ccccc1.N#C[N-]C#N,3
C0397_A0048,CCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,8
C0821_A0048,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3
C1226_A0048,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,14
C0141_A0071,COCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0
C2054_A0048,CCCCCC[N+]12CCN(CC1)CC2.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,36
C1306_A0048,CC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,6
C0482_A0161,CC(C)(C)C(=O)[O-].C[N+](C)(C)CCO,96
C2055_A0048,CCCCCC=CCC=CCCCCCCCCN1C=C[NH+](C)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-47
C2056_A0048,CCCCCCCC/C=C/CCCCCCCCN1C=C[NH+](C)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,16
C2025_A0048,CCCCCCCCC=CCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-21
C2058_A0011,CCCc1ccc[n+](C)c1.F[P-](F)(F)(F)(F)F,38
C0152_A0011,CCC[N+]1(C)CCCC1.F[P-](F)(F)(F)(F)F,110
C1199_A0011,CCCC[P+](CCCC)(CCCC)CCCC.F[P-](F)(F)(F)(F)F,225
C0460_A0348,CC[n+]1ccn(C)c1.F[As-](F)(F)(F)(F)F,53
C2050_A0003,CC[NH+]1C=CN(C)C1.O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F,39
C0052_A0033,CCCn1cc[n+](C)c1C.[Cl-],138
C1757_A0048,CCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,55
C0448_A0230,C[n+]1ccn(CC#N)c1.N#Cc1nc(C(F)(F)F)[n-]c1C#N,93
C2059_A0054,CCn1c(C)cc(C)[n+]1-c1ccccc1.CS(=O)(=O)[O-],122
C2060_A0020,CCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[B-](F)(F)F,68
C2061_A0054,CCCn1c(C)cc(C)[n+]1-c1ccccc1.CS(=O)(=O)[O-],92
C2062_A0020,Cc1cc(C)[n+](-c2ccccc2)n1C.F[B-](F)(F)F,145
C2061_A0020,CCCn1c(C)cc(C)[n+]1-c1ccccc1.F[B-](F)(F)F,80
C2059_A0020,CCn1c(C)cc(C)[n+]1-c1ccccc1.F[B-](F)(F)F,113
C2063_A0004,CCCCCCCCCC[N+](CC)(CC)CCCCCCCCCC.[Br-],45
C2064_A0004,CCCCCCCCCCCC[N+](C)(C)C.[Br-],265
C2022_A0004,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],247
C0845_A0079,CCCC[n+]1ccc(C)cc1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,70
C0845_A0084,CCCC[n+]1ccc(C)cc1.O=S(=O)([O-])C(F)(F)F,38
C0290_A0079,CCCCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,32
C0290_A0084,CCCCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,5
C0290_A0056,CCCCCCCC[n+]1ccn(C)c1.N#C[N-]C#N,-5
C2065_A0069,CCCCCCCC[n+]1cc(CC)ccc1C.[I-],87
C1087_A0084,CCCC[n+]1cc(C)cc(C)c1.O=S(=O)([O-])C(F)(F)F,91
C1600_A0069,CCCCCCCC[n+]1cc(C)cc(C)c1.[I-],82
C1602_A0084,CCCC[n+]1cccc(C)c1C.O=S(=O)([O-])C(F)(F)F,17
C2066_A0084,CCCC[n+]1cc(C)cc(C)c1C.O=S(=O)([O-])C(F)(F)F,74
C1600_A0084,CCCCCCCC[n+]1cc(C)cc(C)c1.O=S(=O)([O-])C(F)(F)F,76
C1087_A0056,CCCC[n+]1cc(C)cc(C)c1.N#C[N-]C#N,-1
C2065_A0056,CCCCCCCC[n+]1cc(CC)ccc1C.N#C[N-]C#N,53
C1087_A0015,CCCC[n+]1cc(C)cc(C)c1.N#C[S-],13
C1600_A0015,CCCCCCCC[n+]1cc(C)cc(C)c1.N#C[S-],-38
C2067_A0015,CCCCCCCC[n+]1cc(C)cc(C)c1C.N#C[S-],20
C1600_A0020,CCCCCCCC[n+]1cc(C)cc(C)c1.F[B-](F)(F)F,56
C1109_A0033,CCCCCCCCCCCC[n+]1cccc(C)c1.[Cl-],87
C1323_A0033,CCCCCCCC[n+]1cccc(C)c1.[Cl-],79
C1289_A0033,CCCC[n+]1cccc(C)c1.[Cl-],111
C2068_A0033,CCCCCCCCCC[n+]1cccc(C)c1.[Cl-],76
C0844_A0033,CCCCCCCCCCCCCCCCCC[n+]1cccc(C)c1.[Cl-],112
C0701_A0033,CCCCCCCCCCCCCCCC[n+]1cccc(C)c1.[Cl-],110
C0721_A0033,CCCCCCCCCCCCCC[n+]1cccc(C)c1.[Cl-],95
C2069_A0266,CCCCCCOC[n+]1ccccc1.O=S(=O)([O-])NC1CCCCC1,-35
C2070_A0266,CCCCCCCCCCCCOC[n+]1ccccc1.O=S(=O)([O-])NC1CCCCC1,33
C2071_A0266,CCCCCCCCCCCOC[n+]1ccccc1.O=S(=O)([O-])NC1CCCCC1,24
C2072_A0266,CCCCCCCOC[n+]1ccccc1.O=S(=O)([O-])NC1CCCCC1,-14
C2073_A0266,CCCCCCCCCOC[n+]1ccccc1.O=S(=O)([O-])NC1CCCCC1,9
C0527_A0266,CCCCCCCCCCCC[n+]1ccccc1.O=S(=O)([O-])NC1CCCCC1,115
C0428_A0266,CCCCCCCCCCCCCCCC[n+]1ccccc1.O=S(=O)([O-])NC1CCCCC1,105
C0514_A0266,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.O=S(=O)([O-])NC1CCCCC1,50
C2074_A0266,CCCC[NH+]1C=CN(C)C1.O=S(=O)([O-])NC1CCCCC1,72
C0337_A0044,CCCC[N+](C)(CCCC)CCCC.COS(=O)(=O)[O-],62
C1196_A0044,CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],38
C0155_A0004,CCC[N+]1(C)CCCCC1.[Br-],250
C2040_A0349,CCCC[N+](CCC(C)C)(CCC(C)C)CCC(C)C.c1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,263
C0297_A0017,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,172
C2075_A0033,CCCCCCC[n+]1cccc(C)c1.[Cl-],72
C2076_A0033,CCCCCCCCC[n+]1cccc(C)c1.[Cl-],64
C2077_A0033,CCCCC[n+]1cccc(C)c1.[Cl-],92
C1541_A0033,CCC[n+]1cccc(C)c1.[Cl-],92
C1309_A0033,CCCCCC[n+]1cccc(C)c1.[Cl-],77
C2078_A0033,C=CC[n+]1cccc(C)c1.[Cl-],108
C0876_A0048,CC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,91
C0876_A0020,CC[N+]1(C)CCCC1.F[B-](F)(F)F,66
C0315_A0004,CCCC[N+]1(C)CCCC1.[Br-],204
C2079_A0069,CCCCCCCCCCCCc1cc[nH+]cc1.[I-],92
C2079_A0033,CCCCCCCCCCCCc1cc[nH+]cc1.[Cl-],124
C2080_A0069,CCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCC)c1cc[n+](C)cc1.[I-],72
C2080_A0033,CCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCC)c1cc[n+](C)cc1.[Cl-],64
C2081_A0033,CCCCCCCCCCCCc1cc[n+](C)cc1.[Cl-],51
C2082_A0033,CCCCCCCCCc1cc[nH+]cc1.[Cl-],119
C2081_A0069,CCCCCCCCCCCCc1cc[n+](C)cc1.[I-],113
C2081_A0051,CCCCCCCCCCCCc1cc[n+](C)cc1.[O-][Cl+3]([O-])([O-])[O-],93
C2083_A0048,C[n+]1ccn(Cc2ccc3ccccc3c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,45
C0841_A0048,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1ccc(Cn2cc[n+](Cc3ccccc3)c2)cc1,42
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,19
C0515_A0084,CCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,23
C1187_A0350,CC[n+]1cccc(C)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2
C0315_A0028,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,98
C0876_A0028,CC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,155
C0482_A0028,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,30
C0482_A0079,C[N+](C)(C)CCO.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,163
C0515_A0020,CCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,7
C0482_A0048,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,33
C0062_A0054,CC[n+]1ccccc1.CS(=O)(=O)[O-],62
C0062_A0084,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,32
C0979_A0064,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])C(F)(F)F,12
C0315_A0084,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,5
C0811_A0069,CCC[n+]1ccn(C)c1.[I-],18
C2084_A0020,F[B-](F)(F)F.c1ccc2sc[nH+]c2c1,125
C2084_A0030,Cc1ccc(S(=O)(=O)[O-])cc1.c1ccc2sc[nH+]c2c1,120
C2084_A0054,CS(=O)(=O)[O-].c1ccc2sc[nH+]c2c1,105
C2084_A0084,O=S(=O)([O-])C(F)(F)F.c1ccc2sc[nH+]c2c1,128
C0505_A0114,CCCCCCCCOS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,34
C2085_A0090,O=[N+]([O-])[O-].[N-]=[N+]=NCC[NH+]1C=NC(N=[N+]=[N-])=N1,-54
C0178_A0051,[N-]=[N+]=NCC[NH+]1C=NC=N1.[O-][Cl+3]([O-])([O-])[O-],-56
C0826_A0090,Cn1cn[n+](CCN=[N+]=[N-])c1.O=[N+]([O-])[O-],-57
C0826_A0051,Cn1cn[n+](CCN=[N+]=[N-])c1.[O-][Cl+3]([O-])([O-])[O-],-52
C0583_A0090,C[n+]1cn(CCN=[N+]=[N-])cn1.O=[N+]([O-])[O-],-56
C0554_A0051,[N-]=[N+]=NCC[n+]1cn(N)cn1.[O-][Cl+3]([O-])([O-])[O-],-46
C0175_A0069,Cn1c[n+](C)nc1N=[N+]=[N-].[I-],116
C0391_A0069,C[n+]1cn(N)cn1.[I-],101
C0593_A0351,Cn1c[n+](C)cn1.I[I-]I,110
C2086_A0051,[N-]=[N+]=NC1=NC=C[NH2+]1.[O-][Cl+3]([O-])([O-])[O-],116
C2086_A0090,O=[N+]([O-])[O-].[N-]=[N+]=NC1=NC=C[NH2+]1,124
C0420_A0090,CC1=[NH+]N(C)NN1C.O=[N+]([O-])[O-],94
C0689_A0051,[N-]=[N+]=NC1=N[NH2+]C=N1.[O-][Cl+3]([O-])([O-])[O-],123
C0267_A0048,CC(C)C[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-16
C2087_A0011,C[NH+]1C=CN(CCCCN2C=C[NH+](C)C2)C1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,118
C0062_A0011,CC[n+]1ccccc1.F[P-](F)(F)(F)(F)F,103
C2088_A0084,C=CC[NH+](CC)CC.O=S(=O)([O-])C(F)(F)F,-14
C2089_A0084,CCC[NH+](C)C.O=S(=O)([O-])C(F)(F)F,20
C2090_A0084,CC[NH+](C)CC.O=S(=O)([O-])C(F)(F)F,-6
C2091_A0084,CCC[NH+](CC)CC.O=S(=O)([O-])C(F)(F)F,-14
C2092_A0084,C=CC[NH+](C)C.O=S(=O)([O-])C(F)(F)F,16
C2093_A0084,CCC[NH+](C)CCC.O=S(=O)([O-])C(F)(F)F,17
C2094_A0084,C=CC[NH+](C)CC=C.O=S(=O)([O-])C(F)(F)F,-19
C2095_A0048,CCCCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,48
C2096_A0051,[NH3+]O.[O-][Cl+3]([O-])([O-])[O-],88
C0482_A0064,C[N+](C)(C)CCO.O=C([O-])C(F)(F)F,32
C0482_A0352,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)F,71
C0482_A0186,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)C(F)(F)F,39
C0482_A0350,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,23
C0482_A0353,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,47
C0482_A0354,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,48
C0482_A0188,C[N+](C)(C)CCO.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,64
C1273_A0347,[F-].[NH4+],110
C1505_A0343,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.Cc1cc(Cl)ccc1OC(C)C(=O)[O-],10
C0505_A0343,CCCC[n+]1ccn(C)c1.Cc1cc(Cl)ccc1OC(C)C(=O)[O-],6
C0527_A0341,CCCCCCCCCCCC[n+]1ccccc1.O=C([O-])COc1ccc(Cl)cc1Cl,-34
C0527_A0340,CCCCCCCCCCCC[n+]1ccccc1.Cc1cc(Cl)ccc1OCC(=O)[O-],-31
C0428_A0340,CCCCCCCCCCCCCCCC[n+]1ccccc1.Cc1cc(Cl)ccc1OCC(=O)[O-],6.5
C1562_A0004,CCCCCCCCCC[N+](C)(C)CCO.[Br-],156
C2098_A0004,CCCCCCCCCC[N+]1(C)CCOCC1.[Br-],188
C2099_A0004,CCCCCCCCCCCC[N+](C)(C)CCOCCO.[Br-],56
C2100_A0341,CC(C)[NH3+].O=C([O-])COc1ccc(Cl)cc1Cl,121
C1428_A0341,C[NH2+]C.O=C([O-])COc1ccc(Cl)cc1Cl,120
C1163_A0341,O=C([O-])COc1ccc(Cl)cc1Cl.OCC[NH2+]CCO,83
C1164_A0341,O=C([O-])COc1ccc(Cl)cc1Cl.OCC[NH+](CCO)CCO,143
